src	tran	score
encontrarse	meet	0.5606060606060607
colegio	school	0.6428571428571429
genéricos	generic	0.9555555555555556
máximo	maximum	0.9095238095238095
externos	external	0.9
financieros	financial	0.882828282828283
damnificados	victims	0.6436507936507937
sumaron	added	0.0
usa	uses	0.7222222222222222
gratuita	free	0.45833333333333326
comerciales	commercial	0.9342424242424243
mostraba	showed	0.36111111111111116
principales	main	0.5606060606060607
humedales	wetlands	0.6601851851851852
opción	option	0.9111111111111112
dañar	to damage	0.6444444444444445
respondió	answered	0.45833333333333326
dañados	damaged	0.7714285714285715
enferman	they get sick	0.46794871794871784
aislaban	they isolated	0.6025641025641025
esencialmente	essentially	0.77995337995338
apropiadas	appropriate	0.784935064935065
desconfían	mistrust	0.40833333333333344
protector	protective	0.8955555555555555
haber	to have	0.0
racional	rational	0.9333333333333333
decidido	decided	0.9214285714285715
especializa	specializes	0.8417508417508417
admitidos	admitted	0.8833333333333333
porciones	servings	0.6481481481481481
creó	I believe	0.4537037037037037
superiores	superiors	0.98
están	is it so	0.5499999999999999
atención	Attention	0.9074074074074073
trabajó	work	0.4642857142857142
estableciendo	setting	0.632967032967033
puramente	purely	0.7925925925925926
pares	pairs	0.8933333333333333
picos	spikes	0.7000000000000001
siga	follow	0.0
marcado	marked	0.8222222222222222
nave	ship	0.0
sostienen	they hold	0.4814814814814814
interés	interest	0.975
maravilloso	wonderful	0.468013468013468
parecer	seem	0.4642857142857142
creación	creation	0.95
exastronauta	exastronaut	0.9833333333333333
palma	palm	0.96
alcornocales	cork oak	0.6805555555555557
localizadas	located	0.8337662337662337
experimentaríamos	we would experience	0.500687994496044
desafíos	challenges	0.4472222222222222
estado	state	0.7000000000000001
bodegas	cellars	0.6190476190476191
trazado	tracing	0.6190476190476191
prontamente	promptly	0.6265151515151516
largos	long	0.611111111111111
aquel	that	0.0
generó	gender	0.9222222222222223
regalía	regalia	1.0
licencia	license	0.8678571428571429
impotentes	impotent	0.96
frenar	brake	0.5888888888888889
gripe	flu	0.0
alcalde	mayor	0.4476190476190476
saliera	come out	0.42261904761904767
reducidos	reduced	0.9047619047619048
recuperó	He recovered	0.5833333333333334
deberán	shall	0.0
economistas	economists	0.9818181818181818
resultados	results	0.9400000000000001
trabajen	work	0.45833333333333326
inspiración	inspiration	0.9636363636363636
asimismo	Likewise	0.5833333333333334
cerrado	closed	0.5396825396825397
perros	dogs	0.4722222222222221
fácilmente	easily	0.6
afectada	affected	0.8666666666666667
ofrecerme	offer me	0.6944444444444443
comercio	Commerce	0.8833333333333334
través	through	0.5396825396825397
vida	lifetime	0.45833333333333326
suicidios	suicides	0.9305555555555555
atribuye	attributes	0.8866666666666667
continuamente	continually	0.8685314685314686
herpes	herpes	1.0
deficitario	deficit	0.9272727272727272
contabilizaban	they counted	0.373015873015873
rincones	corners	0.7579365079365079
metiéndome	getting into	0.638888888888889
asistieron	attended	0.5583333333333333
heridas	wounds	0.5396825396825397
viene	comes	0.46666666666666656
mejorado	improved	0.5833333333333334
afecciones	conditions	0.6666666666666666
redujeron	reduced	0.853968253968254
aéreos	aerial	0.6666666666666666
delito	crime	0.4555555555555555
perfecta	perfect	0.975
inundadas	flooded	0.5026455026455027
empleada	employee	0.85
proyecto	draft	0.5499999999999999
porque	why	0.0
colaborativo	collaborative	0.9446581196581196
permanentemente	permanently	0.8836363636363637
perspectiva	perspective	0.9636363636363636
extremo	extreme	0.9428571428571428
tema	topic	0.4833333333333334
colombiano	Colombian	0.98
trabajadores	workers	0.5595238095238095
enfatizó	emphasized	0.6333333333333333
respetados	respected	0.8955555555555555
sugieren	suggest	0.6904761904761904
agrupación	group	0.7333333333333334
entrada	entry	0.8742857142857143
mapa	Map	0.9166666666666666
acabó	finished	0.0
enfrentando	facing up	0.30134680134680125
alguno	any	0.5
cáscara	shell	0.4476190476190476
datos	data	0.8483333333333334
acercarme	get closer	0.4481481481481482
cestas	baskets	0.6428571428571429
contagiosos	contagious	0.9436363636363637
previendo	foreseeing	0.6185185185185186
relaciones	relations	0.9377777777777778
objetivos	objectives	0.9377777777777778
demanda	demand	0.9714285714285714
enseña	teaches	0.5396825396825397
niña	girl	0.5
traviesa	naughty	0.42261904761904767
perdida	lost	0.0
muchísimo	very much	0.40740740740740744
venir	come	0.0
tenían	They had	0.625
contagiosas	contagious	0.9436363636363637
reacciones	reactions	0.9377777777777778
logró	achievement	0.0
hurón	ferret	0.4555555555555555
izquierda	left	0.0
gerente	manager	0.3571428571428572
billonésima	trillionth	0.6595959595959596
horas	hours	0.8933333333333333
simples	simple	0.9714285714285714
alejadas	far away	0.5833333333333334
puesto	Market Stall	0.4722222222222221
funciona	works	0.0
lograron	they got	0.5
mismas	themselves	0.6
amplificación	amplification	0.9692307692307692
básicamente	basically	0.8424242424242424
anuló	canceled	0.6583333333333333
ocuparían	would occupy	0.462962962962963
causas	Causes	0.9333333333333333
imprescindibles	essential	0.49629629629629624
7cayó	7 fell	0.4555555555555555
chacra	ranch	0.5777777777777778
impulsor	driving	0.42261904761904767
robados	stolen	0.4365079365079365
nominación	nomination	0.96
vimos	we saw	0.4555555555555555
acceso	access	0.9333333333333333
profunda	deep	0.45833333333333326
comedores	dining rooms	0.5092592592592592
relacionaba	related	0.6450216450216449
comuniquemos	let&#39;s communicate	0.4182539682539683
año	year	0.0
extremadamente	extremely	0.8555555555555555
construyó	built	0.4370370370370371
manifestó	manifested	0.9377777777777778
enterraban	they buried	0.42121212121212115
vendan	sell	0.4722222222222221
cuántos	how many	0.5119047619047619
mayo	may	0.9166666666666666
usar	use	0.7222222222222222
multilateral	multilateral	1.0
padre	father	0.5888888888888889
provocó	provoked	0.8678571428571429
princesa	Princess	0.95
construida	built	0.43333333333333335
grupos	groups	0.9555555555555556
sándwich	sandwich	1.0
izquierdo	left	0.0
ataques	attacks	0.7714285714285715
arregla	fix	0.0
perjudicar	harm	0.44999999999999996
liderado	led	0.6805555555555555
estallido	outbreak	0.4907407407407407
radica	lies	0.4722222222222221
partir	depart	0.7777777777777777
tercio	third	0.5888888888888889
mella	nick	0.0
alimentaria	food	0.0
ricas	rich	0.8483333333333334
avalan	endorse	0.0
metió	got	0.5111111111111111
procedentes	coming	0.4797979797979799
contagio	contagion	0.9777777777777777
página	page	0.825
inicio	start	0.0
cuarentenas	quarantines	0.7765151515151515
ascendido	promoted	0.4907407407407407
enfrentar	deal	0.4537037037037037
reabierto	reopened	0.5694444444444444
chinas	Chinese	0.9095238095238095
bolivianos	Bolivians	0.98
artificial	artificial	1.0
trató	treatment	0.7985185185185185
volverse	become	0.5138888888888888
equilibrado	balanced	0.4772727272727273
sindicatos	unions	0.48888888888888893
ingeniería	engineering	0.7590909090909091
sentimos	sorry	0.44166666666666665
amigos	friends	0.5396825396825397
visual	visual	1.0
pepinillo	pickle	0.611111111111111
justo	fair	0.0
hora	hour	0.8666666666666667
conformen	conform	0.9555555555555556
tratando	trying	0.625
bloqueen	block	0.6583333333333333
ecuatoriana	Ecuadorian	0.9436363636363637
t	t	1.0
suspender	lay off	0.0
testimonios	testimonies	0.9636363636363636
amigo	friend	0.4555555555555555
profesor	professor	0.9777777777777777
convirtió	turned	0.35185185185185186
explosión	explosion	1.0
permitiré	I will allow	0.462962962962963
públicos	public	0.95
encuesta	poll	0.0
estatal	state	0.7904761904761904
desaparición	disappearance	0.7326923076923078
ambigua	ambiguous	0.9047619047619048
llenos	full	0.611111111111111
presentar	present	0.9555555555555556
pudo	could	0.4833333333333334
ahogándose	drowning	0.4472222222222222
no	no	1.0
emergente	emergent	0.9777777777777777
reglas	rules	0.765
raíces	estate	0.5555555555555555
camarón	shrimp	0.373015873015873
ambientalistas	environmentalists	0.7503183091418385
surgió	arose	0.4555555555555555
últimos	last	0.5952380952380952
ingreso	entry	0.5619047619047619
criterios	criteria	0.9305555555555555
aviso	notice	0.4555555555555555
directiva	directive	0.9555555555555556
apertura	opening	0.5119047619047619
nacionalidades	nationalities	0.8622710622710623
sella	seals	0.7866666666666667
sospechas	suspicions	0.6851851851851851
convivencia	coexistence	0.6414141414141414
millón	million	0.9714285714285714
ingenieril	engineering	0.7590909090909091
cheque	check	0.79
contra	against	0.4365079365079365
mando	I send	0.5777777777777778
muchas	many	0.4722222222222221
nuclear	nuclear	1.0
legislación	legislation	0.9636363636363636
obstáculos	obstacles	0.9377777777777778
especialidad	specialty	0.7394179894179894
observadores	observers	0.9277777777777778
sociedades	societies	0.8955555555555555
idioma	language	0.4305555555555556
extrema	extreme	0.9428571428571428
ingratas	ungrateful	0.7083333333333334
trabajamos	we work	0.3285714285714285
llegaron	arrived	0.3452380952380951
cantantes	singers	0.5873015873015873
dimos	we gave	0.0
aclaración	clarification	0.752991452991453
comenzar	start	0.0
inmobiliaria	real estate	0.4494949494949496
sofisticado	sophisticated	0.8694638694638694
encontrarán	will find	0.40067340067340074
aportado	contributed	0.537878787878788
decretadas	decreed	0.8914285714285715
huevo	egg	0.0
estudiantes	students	0.8257575757575758
desarmado	disarmed	0.825
rápidos	rapid	0.9428571428571428
redistribución	redistribution	0.9714285714285714
acompañaba	accompanied	0.823030303030303
específicos	specific	0.8674242424242425
fusión	fusion	1.0
concienciación	awareness	0.28835978835978837
aprecian	appreciate	0.8866666666666667
formales	formal	0.95
mantengo	keep	0.45833333333333326
hacerlo	do what	0.0
fútbol	soccer	0.0
determinados	determined	0.9299999999999999
potentes	powerful	0.5833333333333334
bursátil	stock exchange	0.4186507936507937
enojado	angry	0.4476190476190476
envuelta	wrapped	0.42261904761904767
inexplicada	unexplained	0.7765151515151515
salgo	I go out	0.5499999999999999
enmiendas	amendments	0.683068783068783
hectárea	hectare	0.975
populares	popular	0.9555555555555556
presencia	presence	0.9305555555555555
escenario	stage	0.5333333333333333
comienzan	begin	0.5333333333333333
vas	you go	0.0
provocaron	provoked	0.8250000000000001
repartían	distributed	0.4242424242424241
almorzar	to have lunch	0.3012820512820513
directivo	executive	0.7037037037037037
rastreó	tracking	0.4900793650793651
averió	breakdown	0.6203703703703703
regresa	came back	0.5026455026455027
mata	Bush	0.0
tonos	shades	0.4555555555555555
investigación	investigation	0.9692307692307692
llamado	called	0.6626984126984127
revisar	check	0.4476190476190476
charlar	chat	0.8083333333333333
incompatibles	incompatible	0.9846153846153847
artista	artist	0.9714285714285714
participaron	participated	0.9
apoyo	support for	0.5272727272727272
progresión	progression	0.9818181818181818
seguirse	follow	0.0
dejó	left	0.5
antidisturbios	riot gear	0.40476190476190466
tendremos	we will have	0.39814814814814814
distrito	district	0.95
ofrecerlo	offer it	0.5648148148148148
de	of	0.0
acepto	I agree	0.4365079365079365
cansarán	they will tire	0.0
cansado	tired	0.4476190476190476
puestas	put	0.8095238095238096
ofrecen	offer	0.7657142857142858
puntos	points	0.7999999999999999
velocidad	speed	0.5407407407407407
activos	assets	0.6428571428571429
crítico	critical	0.9214285714285715
premios	awards	0.5396825396825397
comenzamos	we start	0.4833333333333334
epifanía	Epiphany	0.825
cuentas	beads	0.5619047619047619
recursos	means	0.5499999999999999
actuó	acted	0.8133333333333334
tambores	drums	0.5499999999999999
consumidor	consumer	0.915
provincial	provincial	1.0
enviar	Send	0.611111111111111
cabreada	pissed off	0.4833333333333334
vendedores	sellers	0.6571428571428571
partida	departure	0.671957671957672
interrelacionan	interrelate	0.8836363636363637
juntar	put together	0.5
entró	I enter	0.6761904761904761
rehúsa	refuses	0.7968253968253969
mascarilla	mask	0.6833333333333332
vehículo	vehicle	0.9214285714285715
menguando	waning	0.5
aislado	isolated	0.7797619047619048
potencialmente	potentially	0.8597402597402598
asociado	associated	0.8866666666666667
permaneció	remained	0.763095238095238
geológicas	geological	0.96
postes	poles	0.7911111111111111
oficinas	Offices	0.8238095238095238
sucedía	it happened	0.3225108225108224
destruidas	destroyed	0.8533333333333333
encuentra	find	0.4537037037037037
disminuimos	we decrease	0.4545454545454546
acelera	accelerate	0.92
norte	north	0.92
sentido	sense	0.6761904761904761
implementado	implemented	0.9484848484848484
recuperando	recovering	0.8006060606060607
plataforma	platform	0.96
palomas	pigeons	0.6190476190476191
aclarar	clear out	0.5886243386243386
acostumbrados	accustomed	0.8107692307692308
firmadas	signed	0.5277777777777778
u	or	0.0
fuerza	force	0.5888888888888889
agregando	adding	0.5
pistas	tracks	0.5555555555555555
listo	ready	0.0
privatización	privatization	0.9692307692307692
hubiera	would have	0.49523809523809526
agotamiento	exhaustion	0.5848484848484848
cordura	sanity	0.0
particulares	individuals	0.5570707070707072
sanidad	health	0.4365079365079365
estás	these	0.46666666666666656
momento	moment	0.9714285714285714
oscura	dark	0.4722222222222221
esconde	hides	0.0
autores	authors	0.9333333333333333
supermercados	supermarkets	0.9005128205128206
avecinaba	looming	0.5026455026455027
puesta	put	0.8333333333333334
tenga	have	0.0
implicó	involved	0.4900793650793651
enterrados	buried	0.48888888888888893
instinto	instinct	0.95
irritable	irritable	1.0
huyeron	they fled	0.47619047619047605
anticoagulantes	anticoagulants	0.9866666666666667
forense	forensic	0.9214285714285715
superior	higher	0.5277777777777778
inventar	invent	0.95
mía	mine	0.7222222222222222
impuestos	taxes	0.5407407407407407
incluidos	included	0.8833333333333333
expectación	expectation	0.9636363636363636
tiempos	time	0.819047619047619
clasificadas	classified	0.8933333333333334
inhalas	you inhale	0.7380952380952381
variación	variation	0.9555555555555556
sumaba	added	0.0
digamos	Let&#39;s say	0.4065934065934067
mirando	looking	0.4285714285714286
cráter	crater	1.0
describir	describe	0.9305555555555555
asesinato	murder	0.4259259259259258
distribuyen	distribute	0.9436363636363637
aprobar	Approve	0.7714285714285715
financiar	to finance	0.7555555555555555
claramente	clearly	0.6714285714285714
corresponde	corresponds	0.9636363636363636
confesión	confession	0.98
revisadas	revised	0.9047619047619048
situación	situation	0.9555555555555556
casi	almost	0.611111111111111
preparando	preparing	0.8955555555555555
explorar	to explore	0.6722222222222222
sabiduría	wisdom	0.5
investigaciones	research	0.5888888888888889
economía	economy	0.9214285714285715
acusación	accusation	0.914074074074074
comenzaré	I will start	0.462962962962963
evaluación	evaluation	0.96
habitación	room	0.0
hígado	liver	0.4555555555555555
petróleo	Petroleum	0.9305555555555555
asimetría	asymmetry	0.8222222222222222
llegar	reach	0.5777777777777778
conocer	know	0.4285714285714286
libro	book	0.0
botella	bottle	0.8477777777777777
ácido	acid	0.96
